1.29904,-2.75,14.98
1.29904,-2.75,14.96
1.29904,-2.75,14.94
1.29904,-2.75,14.92
1.29904,-2.75,14.9
1.29904,-2.75,14.88
1.29904,-2.75,14.86
1.29904,-2.75,14.84
1.29904,-2.75,14.82
1.29904,-2.75,14.8
1.24905,-2.82139,14.78
1.11603,-2.93301,14.76
0.952849,-2.9924,14.74
0.866025,-3,14.72
0.866025,-3,14.7
0.866025,-3,14.68
0.866025,-3,14.66
0.866025,-3,14.64
0.866025,-3,14.62
0.866025,-3,14.6
0.866025,-3,14.58
0.866025,-3,14.56
0.866025,-3,14.54
0.866025,-3,14.52
0.779201,-2.9924,14.5
0.616025,-2.93301,14.48
0.483003,-2.82139,14.46
0.433013,-2.75,14.44
0.433013,-2.75,14.42
0.433013,-2.75,14.4
0.433013,-2.75,14.38
0.433013,-2.75,14.36
0.433013,-2.75,14.34
0.433013,-2.75,14.32
0.433013,-2.75,14.3
0.321394,-2.61698,14.28
0.17101,-2.53015,14.26
-2.577e-12,-2.5,14.24
-3.37005e-12,-2.5,14.22
-3.37005e-12,-2.5,14.2
-3.37005e-12,-2.5,14.18
-3.37005e-12,-2.5,14.16
0.17101,-2.46985,14.14
0.321394,-2.38302,14.12
0.433013,-2.25,14.1
0.433013,-2.25,14.08
0.433013,-2.25,14.06
0.433013,-2.25,14.04
0.433013,-2.25,14.02
0.433013,-2.25,14
0.433013,-2.25,13.98
0.433013,-2.25,13.96
0.483003,-2.17861,13.94
0.616025,-2.06699,13.92
0.779201,-2.0076,13.9
0.866025,-2,13.88
0.866025,-2,13.86
0.866025,-2,13.84
0.866025,-2,13.82
0.779201,-1.9924,13.8
0.616025,-1.93301,13.78
0.483003,-1.82139,13.76
0.433013,-1.75,13.74
0.433013,-1.75,13.72
0.433013,-1.75,13.7
0.433013,-1.75,13.68
0.433013,-1.75,13.66
0.433013,-1.75,13.64
0.433013,-1.75,13.62
0.433013,-1.75,13.6
0.321394,-1.61698,13.58
0.17101,-1.53015,13.56
-1.38755e-12,-1.5,13.54
